tweet,label
"// george floyd\n\ntw police brutality , black murder\n\nanonymous  are  pretty  quiet  /  hard  to  follow.  here's\xe2\x80\xa6 https://t.co/rt8wxnb6a2""",BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 not very close w/his siblings\n\nhe is the middle of 3 males\n\nliked being a manage\xe2\x80\xa6 https://t.co/dnprhsmlj5',BLM
artfulstew larrywilmore ty!i balled my eyes out in each episode.had to take a day or two off b4 i could finish th\xe2\x80\xa6 https://t.co/xdbwohm2wr',BLM
rt chadabizeid: blm is a bunch of weak racists who cry racism in the name of racism. they\xe2\x80\x99re the problem. black lives matter organization\xe2\x80\xa6',BLM
rt nadialloydto: i remember hearing this &amp; thinking \xe2\x80\x9cthat\xe2\x80\x99s a little drastic\xe2\x80\x9d! never fantasizing that 4 months later the raptors would be\xe2\x80\xa6',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36\ndefense pass for cause \nprosecution now asking questions\n\nbrother soon to be mar\xe2\x80\xa6 https://t.co/1v9j5qmtxe',BLM
rt donnasfineart: bodhisattvakat yoruguaenusa thanks luv \xf0\x9f\x98\x98 \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f sorry only saw this now! \n\nits 1956 again in the south &amp; the cult repub\xe2\x80\xa6',BLM
"\xf0\x9f\x92\x9a\xf0\x9f\x92\x9amy thought for the day, ""show me a zealot and i\'ll show you a hypocrite."" however hazlitt said,""we are only not h\xe2\x80\xa6 https://t.co/g5r1rah16h'",BLM
"\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 knows its a big case, understands the importance, wants to be a juror if they fe\xe2\x80\xa6 https://t.co/ekki9gk7na'",BLM
"rt bigbluewaveusa: judge reinstates third-degree murder charge against derekchauvin in georgefloyd's death.\nblacklivesmatter and it\xe2\x80\x99s t\xe2\x80\xa6""",BLM
a surge of power (jen reid). by marc quinn. bristol blackpower blm https://t.co/uvya4yfhvg',BLM
when your argument to defend the trump traitors that stormed the capitol is to compare them to blm and say \xe2\x80\x9cboth s\xe2\x80\xa6 https://t.co/smnfkdisny',BLM
"\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 wrote on questionnaire that he has concerns of being losing his job, manager tol\xe2\x80\xa6 https://t.co/zzuzrpp5h0'",BLM
maga gives a pass &amp; worships their crown prince for his fame &amp; fortune despite credible allegations of rape of inn\xe2\x80\xa6 https://t.co/wluujyu3qx',BLM
"you are the commodity, when slavery became frowned upon world wide the paycheck was created. money is your new mast\xe2\x80\xa6 https://t.co/sl1omgd3ke'",BLM
rt valvenisent: both antifa and blm are hardcore criminals of the most hideous kind.',BLM
rt terrancedesigns: the very popular blm raised fist knot headband has been expanded and includes new colors! handmade and available now\xe2\x80\xa6',BLM
"\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 says the system works, thinks that criminals are found guilty &amp; get punishment,\xe2\x80\xa6 https://t.co/cckltmdjf8'",BLM
"black binbags are a racist symbol of whitenormativity, whitesupremacy &amp; whiteprivilege.\n\nwhy? the structures of\xe2\x80\xa6 https://t.co/xypkmxeorq'",BLM
"rt sgresswellart: the lovely gretazabulyte sent me a clip of the 'ancestors protect me, anthology' up at themallluton \xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\nif you spot it\xe2\x80\xa6""",BLM
"hey all! here\'s a post you might have missed! read about....""why we must educate ourselves about black culture.""\xe2\x80\xa6 https://t.co/37uwg8olmy'",BLM
"the warmth of other suns by isabel wilkerson, a review: https://t.co/pmwze2vyrp\n\nreview bookshelf books\xe2\x80\xa6 https://t.co/1ov4yduclo'",BLM
tonycurran69 complete denial is the easy way. we are watching. put downs are so easy to make ignorant people feel\xe2\x80\xa6 https://t.co/f7dc1solym',BLM
hobopoetmama well either they don't know what it means or they were surprised to reject the application. or a 13 y\xe2\x80\xa6 https://t.co/dfyoc7xid,BLM
try to be less white.\n\nblacklivesmatter blm cocacola',BLM
we are in 2021 people! it kills me that people feel the need to bring down a wonderful and talented black artist. m\xe2\x80\xa6 https://t.co/gr3t39mxaw',BLM
".nycmayor after the crap u pulled in the summer with the blm protests &amp; letting the nypd abuse protestors, u can\xe2\x80\xa6 https://t.co/iah8kp1cwn'",BLM
those are the two logical choices. your massaging the truth and as i have said in a number of tweets before all you\xe2\x80\xa6 https://t.co/wr0g3rvxzt',BLM
"this is apartheidisrael. canada's silence gives moral cover to this injustice justintrudeau marcgarneau\xe2\x80\xa6 https://t.co/al1tzcngps""",BLM
"thegrio if this was about justice, there may be a whole lotta wyte people arrested and charged...but we know the t\xe2\x80\xa6 https://t.co/kel62clpuf'",BLM
"""it\'s the implication!"" lmfao!\n2020 has shown quite clearly 90% of racism in uk is anti-white racism. largely encou\xe2\x80\xa6 https://t.co/q8fdqwpsth'",BLM
"the lovely gretazabulyte sent me a clip of the 'ancestors protect me, anthology' up at themallluton \xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\nif you spo\xe2\x80\xa6 https://t.co/aj8kpvuxbl""",BLM
"it cannot be ignored that mr. claiborne and mr. richardson were, in fact, acquitted of the murder of officer gibson\xe2\x80\xa6 https://t.co/bod6lhikjy'",BLM
"beschlossdc ah those freedom loving democrats marching for equality, is that why joebiden gave us\xe2\x80\xa6 https://t.co/ilrpetxc7i'",BLM
so in the dead of night oklahoma passed a bill to let people run over people they don\xe2\x80\x99t agree with. i encourage all\xe2\x80\xa6 https://t.co/thelmwuyph',BLM
rt razarumi: key questions: \n-why did national security officials respond differently to blm protesters than to trump supporters?\n-did la\xe2\x80\xa6',BLM
haggardmiddleschool blm bullying blacklivesmatter he is 13 years old!! this makes me ill. https://t.co/ebsuv2pgae',BLM
key questions: \n-why did national security officials respond differently to blm protesters than to trump supporter\xe2\x80\xa6 https://t.co/wsodp2kio8',BLM
"rt bluebardscastle: it's thursday morning which means the coffee is hot, the toast is cronch, and we're playing a roguelike and chilling!\xe2\x80\xa6""",BLM
rt wtftiiktok: naww these comments not it.. this lowkey offended me.. blacktwitter blacklivesmatter darkhumor racist coming2america \xe2\x80\xa6',BLM
rt mythserene: thread of actual jurors chosen so far. the clips get better as i go along &amp; realize the pattern of questions. this was the\xe2\x80\xa6',BLM
staceyplaskett yet another character attack on black people to narrative black americans as uncivilized animals...\xe2\x80\xa6 https://t.co/ycrg7agc3j',BLM
bodhisattvakat yoruguaenusa thanks luv \xf0\x9f\x98\x98 \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f sorry only saw this now! \n\nits 1956 again in the south &amp; the cult\xe2\x80\xa6 https://t.co/axgtgrlemu',BLM
derek chauvin is now also charged with third-degree murder in the killing of george floyd https://t.co/goeucuoywa\xe2\x80\xa6 https://t.co/dsis8gwamu',BLM
jarrettbellini tomilahren anyone tweeting blm ? \nbecause those are the real racists. \n\n-an actual african american',BLM
rt mrddmia: dear blm/antifa:\n\nportland and minneapolis have turned into urban hellholes.\n\nyou can have them.\n\nbut don\xe2\x80\x99t ask for federal\xe2\x80\xa6',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 has a very negative feeling towards derek chauvin\n\nhas seen entire facebook byst\xe2\x80\xa6 https://t.co/fmgqk7byqf',BLM
american/british twitter yall need to get on this bcz these 3 intelligent women are speaking solid gold truths!\xe2\x80\xa6 https://t.co/uqeuvex8hu',BLM
blm is a bunch of weak racists who cry racism in the name of racism. they\xe2\x80\x99re the problem. black lives matter organ\xe2\x80\xa6 https://t.co/r24vqgtzgj',BLM
rt priya__baskaran: wcw womenknowlaw check out this great op-ed by prof. jenny roberts auwcl on rethinking misdemeanor enforcement afte\xe2\x80\xa6',BLM
naww these comments not it.. this lowkey offended me.. blacktwitter blacklivesmatter darkhumor racist\xe2\x80\xa6 https://t.co/svpxj0x1sf',BLM
"proud of my little town of fairfax, california! blm \nhttps://t.co/s5zsftfbjo'",BLM
rt doctrevelyan: white arkansas teacher [ karla lasiter ] accused of making black child unclog toilet with hands https://t.co/d1brg4hwyu \xe2\x80\xa6',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 is asked by the defense that based upon his current beliefs does he think chauvi\xe2\x80\xa6 https://t.co/i3lt5ghwcn',BLM
mapyntonga raphaelleleyris marsupilamima2 generalizing racism as the wealthy black elites are doing will only pr\xe2\x80\xa6 https://t.co/80fg1qomkg',BLM
wesley__pipes23 stupid fake woke south africans. \n\nthe americans used them and discarded them like used condoms. w\xe2\x80\xa6 https://t.co/1xmhhzmngj',BLM
"mrandyngo brianentin well, that\'s what blm wanted? right? black lives matter group wanted to ""disband the police\xe2\x80\xa6 https://t.co/q6l5qh1cbs'",BLM
"meet sharon jamison  ... a social activist; entrepreneur; author, speaker, guiding light and minister!\n\nin episode\xe2\x80\xa6 https://t.co/t3fhzz5dhn'",BLM
"lgbtqnation and theres going to be a lawsuit coming your way if you don't address your discrimination of the super\xe2\x80\xa6 https://t.co/wiw5j6e6gw""",BLM
"wed jul 29 2020 portland, oregon - independent journalist arrested watch: https://t.co/3pujqzkhfx portlandoregon\xe2\x80\xa6 https://t.co/l1ooivy3uz'",BLM
rt vankapro: oklahoma passed a bill giving\xf0\x9f\x93\x8d\nimmunity to drivers who drove into\nprotesters last summer\xf0\x9f\x93\x8d\nthursdaythoughts\nblm \ngop\n\nvank\xe2\x80\xa6',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 says he saw the video &amp; george floyd was screaming w/desperation as derek chauvi\xe2\x80\xa6 https://t.co/yccr4sh1jo',BLM
"mrd64009661 that's exactly what the activist minority e.g. blm wants. the silent majority must take action now to\xe2\x80\xa6 https://t.co/gaoacfs3op""",BLM
"rt petermerlincane: bolivia's little-known afro-bolivian kingdom https://t.co/zvplpo9xgu via bbc_travel \nblm blacklivesmatter""",BLM
"the fight to honor black heroes is difficult, long, and ugly. at least someone is doing it. blm streetnames nyc\nhttps://t.co/uoqozdapxt'",BLM
\xf0\x9f\x94\xa5 the big one \xf0\x9f\x94\xa5 countdown is on off white air force one \xe2\x98\x9d\xf0\x9f\x8f\xbd we all ready for this heat ? offwhite offwhitenike\xe2\x80\xa6 https://t.co/vep2ihfddj',BLM
a black and lgbtq ally madonna: pepsi thinking the video for like a prayer was gonna be a joyful clip with a bunch\xe2\x80\xa6 https://t.co/hi1depzgv3',BLM
fox13news any word from blm? \xf0\x9f\xa4\x94',BLM
\xe2\x80\x9ci\xe2\x80\x99m not a real racist\xe2\x80\x9d - prince william &amp; ms.hilly holbrook blm meghanmarkle royalfamily',BLM
"\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 despite current opinions about the trial he'd be able to listen to all the evide\xe2\x80\xa6 https://t.co/swpwl8f6sf""",BLM
"chxtah_ and obviously he beautifully shows respect with with blm \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbf, and his saves emit so much emotion it\xe2\x80\x99s heart warming'",BLM
"i'm becoming reacquainted with my history and it's still enraging. yes it's better now than it was for previous gen\xe2\x80\xa6 https://t.co/7sciaqzwhq""",BLM
https://t.co/dj26ulsynn a brilliant piece that should cause the red pilling of all leftist jews in the uk and in am\xe2\x80\xa6 https://t.co/i7miu8vyi5',BLM
stats reveal already known facts. mpd abuse black citizens at an astounding rate acab blm justiceforgeorgefloyd https://t.co/negvv1qijg',BLM
"rt 1970shorror: update: norma has her plane ticket! she officially goes back home may 26! while we're both excited, this is later than exp\xe2\x80\xa6""",BLM
3rd degree murder reinstated\n\nmajor detail developing\n\nbreaking\ntruecrime\ngeorgefloyd\ngeorgefloydtrial\xe2\x80\xa6 https://t.co/yikvmbpl4k',BLM
"after you slammed the fact that black people shouldn't have black history month, slammed blm\n&amp; supported a right-w\xe2\x80\xa6 https://t.co/rg1vlcmsxw""",BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 open to listening to others views &amp; sharing his own views w/other jurors\xe2\x80\xa6 https://t.co/8cq6o2ypzc',BLM
"need4repentance ukblm bet blm  he's white""",BLM
"danielr63205605 reuters harumutasa not how many cases, but how often in whom is the correct question! $azn\xe2\x80\xa6 https://t.co/ux2ldoyo3x'",BLM
"are our democracies in danger? find out what co-director joelbakan thinks, in his new film corporationfilm, when\xe2\x80\xa6 https://t.co/ilpofn0t7h'",BLM
"""judge oks 3rd-degree murder charge for ex-cop in floyd death"" demvoice1 \nblm\nblacklivesmatter\xe2\x80\xa6 https://t.co/zodicrmfrj'",BLM
rt simonsedice: mrandyngo it\xe2\x80\x99s a very informative book. highly recommend. great work andy ngo. andyngo unmasked book books antifa b\xe2\x80\xa6',BLM
berriojo1 foxnews exactly! the same racists who are against this have been perpetuating institutional racism for\xe2\x80\xa6 https://t.co/yv5jxnz6jl',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 is able to follow the law despite any ideas or preconceived incorrect disagreeme\xe2\x80\xa6 https://t.co/acx9m18ha2',BLM
"claycane i'm not sure that was an apology.  that was a narcissist trying to repair some damage her boundary stompi\xe2\x80\xa6 https://t.co/c3cslbsa1r""",BLM
rt tornia88: sahm + family = sahmily super excited for day2 of sahm21 virtual conference! i\xe2\x80\x99m really looking forward to rfentonmd hot\xe2\x80\xa6',BLM
rt sufiansamarrai: kenroth where is your slogan blm  why did disappear from your tweets after the criminal terrorist houthis  pro irani\xe2\x80\xa6',BLM
rt kenn__37: blm \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4 zoom in to see the names\xf0\x9f\x96\xa4 https://t.co/ggcoljxeyf',BLM
camp pelosi: another anti-trump hoax? https://t.co/m4binaxnpy blm whitelivesmatter biglie bidencrimefamilly wokemob wokewatch',BLM
"rest in peace beautiful april harding, the black women violently attacked by an asian man who runs a beauty store b\xe2\x80\xa6 https://t.co/bhowb5rk8v'",BLM
"where all the black queens at? raise your hands...i'm trying to see something! \xf0\x9f\x91\x80\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaf\nblackqueens blm\xe2\x80\xa6 https://t.co/8onzjtzq5h""",BLM
rt grouchybub: there\xe2\x80\x99s a concerning number of imbeciles who believe a group\xe2\x80\x99s self-applied name/label tells us everything we need to know\xe2\x80\xa6',BLM
murder in the third degree \nblm',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 is a real madrid soccer team fan\n\nobviously has poor judgment\xf0\x9f\xa4\xa3\n\ntruecrime\xe2\x80\xa6 https://t.co/wqlig8w8ht',BLM
edl31640767 grantharper555 reuters ingrahamangle were those people murdered by police? i didn\xe2\x80\x99t think so. small\xe2\x80\xa6 https://t.co/dcrmjrebve',BLM
rt zetareggie: black culture all over the map\n\netsy etsyshop etsyseller blackbusinessowner blackownedbusiness covid pandemic black\xe2\x80\xa6',BLM
"judge reinstates third-degree murder charge against ex-cop in george floyd's death georgefloyd sayhisname blm\xe2\x80\xa6 https://t.co/wivcncudka""",BLM
so proud of the art piece that my class created to celebrate african heritage month africanheritagemonth blm tdsb https://t.co/f8cljwqgqm',BLM
rt vegasvisions: batbird grayzpoo prezlives2022 flowerandiris1 henness87 cavitenaa cloudx2o rexzane1 revbacca drumlifeusa johan\xe2\x80\xa6',BLM
\xf0\x9f\x97\xa3\xf0\x9f\x93\xa2breaking\n\n\xf0\x9f\x91\xa4jury selection\xe2\x9a\x96\n\nj36 is excited to get a jury summons &amp; knows this is a big popular trial\n\ntruecrime\xe2\x80\xa6 https://t.co/0xtosusc2w',BLM
"foxinsteeple jrc1921 edwardioan that's one pub to avoid!\nblm blmuk blacklivesmatter https://t.co/i6hc8ns3nf""",BLM
"rt sturmnextterm: we can\xe2\x80\x99t afford young people with tens of thousands in college debt, or have young people unable to go because they can\xe2\x80\x99\xe2\x80\xa6'",BLM
"did blue live matter's own johnny damon and michelle damon's attorney dare to suggest the arrest was 'not a textboo\xe2\x80\xa6 https://t.co/ww2gzufj2t""",BLM
judge delays kylerittenhouse murder trial by at least 7 months jacobblake sayhisname blm blacklivesmatter https://t.co/ewq9gwobzp',BLM
nan,BLM
